w1b	w2b	w3b	w4b	l2	l3	l4
16498	17465348	1120257	37757192	17481846	18602103	56359295
16498	1053189	458888	2630912	1069687	1528575	4159487
16498	34611205	458888	16814848	34627703	35086591	51901439
16498	1443844	25199105	37757192	1460342	26659447	64416639
16498	25168132	458888	35139584	25184630	25643518	60783102
16498	263436	25199105	35139584	279934	25479039	60618623
16498	4326409	16822400	34930944	4342907	21165307	56096251
16498	458888	536836	25199105	475386	1012222	26211327
16498	458888	536836	13664257	475386	1012222	14676479
16498	458888	16778757	9474304	475386	17254143	26728447
16498	458888	16778757	35139584	475386	17254143	52393727
16498	458888	16778757	9449728	475386	17254143	26703871
16498	458888	16778757	3158272	475386	17254143	20412415
16498	458888	25199105	35130368	475386	25674491	60804859
16498	458888	25199105	2630912	475386	25674491	28305403
16498	458888	25199105	1578240	475386	25674491	27252731
16498	458888	25199105	1579012	475386	25674491	27253503
16498	458888	25199105	35139584	475386	25674491	60814075
16498	458888	25199105	4719876	475386	25674491	30394367
16498	458888	25199105	4728064	475386	25674491	30402555
16498	458888	25199105	3158272	475386	25674491	28832763
16498	458888	16814848	34612225	475386	17290234	51902459
16498	458888	16814848	35130368	475386	17290234	52420602
16498	458888	16814848	527365	475386	17290234	17817599
16498	458888	16814848	4727809	475386	17290234	22018043
16498	458888	16814848	13639681	475386	17290234	30929915
16498	458888	16814848	38275073	475386	17290234	55565307
16498	458888	17863168	2630912	475386	18338554	20969466
16498	458888	17863168	527365	475386	18338554	18865919
16498	458888	17863168	38273281	475386	18338554	56611835
16498	458888	17863168	4727809	475386	18338554	23066363
16498	458888	17863168	4719876	475386	18338554	23058430
16498	458888	17863168	4728064	475386	18338554	23066618
16498	458888	17863168	2100481	475386	18338554	20439035
16498	458888	17863168	2621701	475386	18338554	20960255
16498	458888	17863168	38275073	475386	18338554	56613627
16498	458888	17835520	2134273	475386	18310906	20445179
16498	458888	17835520	38275073	475386	18310906	56585979
16498	458888	1573636	18880513	475386	2049022	20929535
16498	458888	1574401	50336004	475386	2049787	52385791
16498	458888	1574401	50344192	475386	2049787	52393979
16498	458888	9961985	16782596	475386	10437371	27219967
16498	458888	9961985	16789764	475386	10437371	27227135
16498	458888	9961985	18875652	475386	10437371	29313023
16498	458888	9961985	20972804	475386	10437371	31410175
16498	458888	9961985	50340100	475386	10437371	60777471
16498	458888	9961985	50341120	475386	10437371	60778491
16498	458888	9961985	50336004	475386	10437371	60773375
16498	458888	9961985	50344192	475386	10437371	60781563
16498	458888	35130368	2109697	475386	35605754	37715451
16498	458888	35130368	2138369	475386	35605754	37744123
16498	458888	35130368	2134273	475386	35605754	37740027
16498	458888	2630912	54528001	475386	3106298	57634299
16498	458888	2630912	17864704	475386	3106298	20971002
16498	458888	2630912	13664257	475386	3106298	16770555
16498	458888	25169152	35139584	475386	25644538	60784122
16498	458888	54528001	1054464	475386	55003387	56057851
16498	458888	54528001	3158272	475386	55003387	58161659
16498	458888	20976641	1613828	475386	21452027	23065855
16498	458888	35131393	18875652	475386	35606779	54482431
16498	458888	9474304	4727809	475386	9949690	14677499
16498	458888	1054464	38275073	475386	1529850	39804923
16498	458888	35139584	21005313	475386	35614970	56620283
16498	458888	35139584	18875652	475386	35614970	54490622
16498	458888	35139584	20972804	475386	35614970	56587774
16498	458888	35139584	8389893	475386	35614970	44004863
16498	458888	1614848	18880513	475386	2090234	20970747
16498	458888	4727809	50336004	475386	5203195	55539199
16498	458888	13639681	18875652	475386	14115067	32990719
16498	458888	13639681	50336004	475386	14115067	64451071
16498	458888	13664257	18875652	475386	14139643	33015295
16498	458888	13664257	50340100	475386	14139643	64479743
16498	458888	13664257	50336004	475386	14139643	64475647
16498	458888	18875652	38275073	475386	19351038	57626111
16498	458888	3158272	38275073	475386	3633658	41908731
16498	1311876	25199105	37757192	1328374	26527479	64284671
16498	536836	25199105	1507456	553334	25752439	27259895
16498	263685	1609856	37757192	280183	1890039	39647231
16498	16778757	1609856	37757192	16795255	18405111	56162303
16498	25199105	35130368	4202884	25215603	60345971	64548855
16498	25199105	1574020	37757192	25215603	26789623	64546815
16498	25199105	2630912	1054852	25215603	27846515	28901367
16498	25199105	2630912	1507456	25215603	27846515	29353971
16498	25199105	2630912	34607240	25215603	27846515	62453755
16498	25199105	1315844	37757192	25215603	26531447	64288639
16498	25199105	1054852	37757192	25215603	26270455	64027647
16498	25199105	35139584	4457732	25215603	60355187	64812919
16498	25199105	35139584	4195716	25215603	60355187	64550903
16498	25199105	35139584	4197760	25215603	60355187	64552947
16498	25199105	35139584	4457856	25215603	60355187	64813043
16498	25199105	35139584	4326660	25215603	60355187	64681847
16498	25199105	1577092	37757192	25215603	26792695	64549887
16498	25199105	34611336	787716	25215603	59826939	60614655
16498	25199105	34611336	4850944	25215603	59826939	64677883
16498	25199105	34611336	4326660	25215603	59826939	64153599
16498	25199105	1507456	4719876	25215603	26723059	31442935
16498	25199105	1507456	4728064	25215603	26723059	31451123
16498	25199105	1507456	37757192	25215603	26723059	64480251
16498	25199105	1445892	37757192	25215603	26661495	64418687
16498	25199105	4063232	37757192	25215603	29278835	67036027
16498	25199105	4063232	33556868	25215603	29278835	62835703
16498	25199105	1836036	37757192	25215603	27051639	64808831
16498	25199105	1967104	37757192	25215603	27182707	64939899
16498	25199105	4457732	34607240	25215603	29673335	64280575
16498	25199105	4465920	34607240	25215603	29681523	64288763
16498	25199105	3801216	37757192	25215603	29016819	66774011
16498	25199105	3801216	33825028	25215603	29016819	62841847
16498	25199105	1704964	37757192	25215603	26920567	64677759
16498	25199105	4719876	34607240	25215603	29935479	64542719
16498	25199105	4728064	34607240	25215603	29943667	64550907
16498	25199105	5246080	33825028	25215603	30461683	64286711
16498	25199105	6160384	33556868	25215603	31375987	64932855
16498	19005953	1315844	37757192	19022451	20338295	58095487
16498	19005953	35139584	4195716	19022451	54162035	58357751
16498	19005953	4719876	34607240	19022451	23742327	58349567
16498	19005953	4728064	34607240	19022451	23750515	58357755
16498	16814848	1507456	4727809	16831346	18338802	23066611
16498	1348096	2622593	37757192	1364594	3987187	41744379
16498	1348096	527365	37757192	1364594	1891959	39649151
16498	17863168	2622593	37757192	17879666	20502259	58259451
16498	17863168	2359429	37757192	17879666	20239095	57996287
16498	9961985	16816256	37757192	9978483	26794739	64551931
16498	25169152	34611336	2396161	25185650	59796986	62193147
16498	16816256	1246209	37757192	16832754	18078963	55836155
16498	16816256	4063232	37757192	16832754	20895986	58653178
16498	16822400	1115396	38275073	16838898	17954294	56229367
16498	16822400	1246464	38275073	16838898	18085362	56360435
16498	1507456	18875652	38275073	1523954	20399606	58674679
49202	3149829	458888	50340160	3199031	3657919	53998079
49202	3149829	458888	50341120	3199031	3657919	53999039
49202	18876421	458888	35139584	18925623	19384511	54524095
49202	4849796	50333761	1123584	4898998	55232759	56356343
49202	4849796	34930944	18880513	4898998	39829942	58710455
49202	1053189	458888	2630912	1102391	1561279	4192191
49202	1053189	458888	2629952	1102391	1561279	4191231
49202	25168132	458888	35139584	25217334	25676222	60815806
49202	50333761	458888	2630912	50382963	50841851	53472763
49202	50333761	458888	1054464	50382963	50841851	51896315
49202	3396	458888	35139584	52598	511486	35651070
49202	1057345	458888	4719876	1106547	1565435	6285311
49202	16785732	458888	38275073	16834934	17293822	55568895
49202	458888	16778757	35139584	508090	17286847	52426431
49202	458888	16778757	2629952	508090	17286847	19916799
49202	458888	1057600	38275073	508090	1565690	39840763
49202	458888	1051201	2630912	508090	1559291	4190203
49202	458888	9961985	18875652	508090	10470075	29345727
49202	458888	9961985	50340100	508090	10470075	60810175
49202	458888	9961985	50336004	508090	10470075	60806079
49202	458888	35130368	16789764	508090	35638458	52428222
49202	458888	35130368	16789824	508090	35638458	52428282
49202	458888	35130368	18882880	508090	35638458	54521338
49202	458888	35130368	20980032	508090	35638458	56618490
49202	458888	2630912	54528001	508090	3139002	57667003
49202	458888	25169152	35139584	508090	25677242	60816826
49202	458888	54528001	2629952	508090	55036091	57666043
49202	458888	20976641	2629952	508090	21484731	24114683
49202	458888	35131393	18875652	508090	35639483	54515135
49202	458888	16789824	38275073	508090	17297914	55572987
49202	458888	17830916	2629952	508090	18339006	20968958
49202	458888	1054464	4726849	508090	1562554	6289403
49202	458888	1054464	38275073	508090	1562554	39837627
49202	458888	17838144	4719876	508090	18346234	23066110
49202	458888	17838144	38275073	508090	18346234	56621307
49202	458888	35139584	18875652	508090	35647674	54523326
49202	458888	35139584	20972804	508090	35647674	56620478
49202	458888	4726849	50336004	508090	5234939	55570943
49202	458888	13639681	50336004	508090	14147771	64483775
49202	458888	18875652	38275073	508090	19383742	57658815
49202	458888	3158272	38275073	508090	3666362	41941435
1179698	4211844	25199105	33825088	5391542	30590647	64415735
1179698	16812224	263685	37757192	17991922	18255607	56012799
1179698	16812224	280068	37757192	17991922	18271990	56029182
1179698	4472904	2630912	16816256	5652602	8283514	25099770
1179698	263685	8439936	37757192	1443383	9883319	47640511
1179698	25199105	4482048	33556868	26378803	30860851	64417719
1179698	25199105	4214916	33825088	26378803	30593719	64418807
524371	53284	458888	17835520	577655	1036543	18872063
524371	53284	458888	50341120	577655	1036543	51377663
524371	2121764	458888	16814848	2646135	3105023	19919871
524371	2121764	458888	17863168	2646135	3105023	20968191
524371	39200	458888	17835520	563571	1022459	18857979
524371	4213792	458888	17863168	4738163	5197051	23060219
524371	4213792	458888	9474304	4738163	5197051	14671355
524371	4213792	458888	50344192	4738163	5197051	55541243
524371	1087520	458888	18875652	1611891	2070779	20946431
524371	280068	16816256	37757192	804439	17620695	55377887
16777299	6291844	8914984	1348096	23069143	31984127	33332223
16777299	8914984	4214916	34930944	25692283	29907199	64838143
16777299	8914984	1054464	376960	25692283	26746747	27123707
16777299	8914984	1115396	4247680	25692283	26807679	31055359
16777299	8914984	1123584	4247680	25692283	26815867	31063547
16777299	8914984	34930944	4247680	25692283	60623227	64870907
16777299	458888	1054464	8964096	17236187	18290651	27254747
8530	3149829	458888	21021184	3158359	3617247	24638431
8530	4211844	8914984	3571712	4220374	13135358	16707070
8530	4472964	8914984	17863168	4481494	13396478	31259646
8530	4472964	35129376	25199105	4481494	39610870	64809975
8530	1085572	8914984	6701056	1094102	10009086	16710142
8530	315396	8914984	5309441	323926	9238910	14548351
8530	4329477	8914984	376960	4338007	13252991	13629951
8530	4849796	25184288	1348096	4858326	30042614	31390710
8530	17465348	4475392	34607240	17473878	21949270	56556510
8530	20054020	8914984	376960	20062550	28977534	29354494
8530	20054020	8914984	4247680	20062550	28977534	33225214
8530	20054020	8914984	4505728	20062550	28977534	33483262
8530	17432712	4213792	1348096	17441242	21655034	23003130
8530	53284	458888	9961985	61814	520702	10482687
8530	53284	458888	54528001	61814	520702	55048703
8530	53284	458888	38275073	61814	520702	38795775
8530	8914984	4473984	17863168	8923514	13397498	31260666
8530	8914984	4473984	17993728	8923514	13397498	31391226
8530	8914984	17862784	6701056	8923514	26786298	33487354
8530	8914984	16778757	376960	8923514	25702271	26079231
8530	8914984	19005953	376960	8923514	27929467	28306427
8530	8914984	21021184	1446912	8923514	29944698	31391610
8530	8914984	21021184	1507456	8923514	29944698	31452154
8530	8914984	21021184	1380353	8923514	29944698	31325051
8530	8914984	1348096	21119104	8923514	10271610	31390714
8530	8914984	17863168	6701056	8923514	26786682	33487738
8530	8914984	16797828	3571712	8923514	25721342	29293054
8530	8914984	17830916	376960	8923514	26754430	27131390
8530	8914984	17961984	376960	8923514	26885498	27262458
8530	8914984	446464	5309441	8923514	9369978	14679419
8530	8914984	19152900	5279872	8923514	28076414	33356286
8530	4213792	458888	25199105	4222322	4681210	29880315
8530	4213792	458888	17863168	4222322	4681210	22544378
8530	4213792	25199105	1507456	4222322	29421427	30928883
8530	4213792	25199105	3801216	4222322	29421427	33222643
8530	4213792	19005953	34607240	4222322	23228275	57835515
8530	25184288	1348096	2622593	25192818	26540914	29163507
8530	35129376	458888	16778757	35137906	35596794	52375551
8530	35129376	458888	25199105	35137906	35596794	60795899
8530	35129376	458888	21021184	35137906	35596794	56617978
8530	35129376	458888	21005313	35137906	35596794	56602107
8530	35129376	16778757	376960	35137906	51916663	52293623
8530	458888	25199105	35130368	467418	25666523	60796891
8530	458888	21021184	35130368	467418	21488602	56618970
8530	458888	21021184	1579012	467418	21488602	23067614
8530	458888	17863168	38275073	467418	18330586	56605659
540754	4197381	458888	17863168	4738135	5197023	23060191
540754	1087492	458888	50341120	1628246	2087134	52428254
540754	9470240	458888	50340865	10010994	10469882	60810747
540754	11297	458888	16814848	552051	1010939	17825787
540754	3364	458888	17863168	544118	1003006	18866174
540754	3364	25199105	1507456	544118	25743223	27250679
540754	39200	458888	50340865	579954	1038842	51379707
540754	1087520	458888	18875652	1628274	2087162	20962814
540754	458888	50332417	1084420	999642	51332059	52416479
540754	458888	17863168	33555745	999642	18862810	52418555
540754	458888	13639681	18875652	999642	14639323	33514975
540754	458888	13664257	18875652	999642	14663899	33539551
540754	25199105	34611336	4326660	25739859	60351195	64677855
540754	25199105	1507456	37757192	25739859	27247315	65004507
1052754	33554725	458888	21021184	34607479	35066367	56087551
1052754	25167877	458888	2630912	26220631	26679519	29310431
1052754	19005445	8914984	376960	20058199	28973183	29350143
1052754	19005445	376960	37757192	20058199	20435159	58192351
1052754	20979717	8914984	376960	22032471	30947455	31324415
