w1	w2	l2
1705986	17944	1723930
1705986	279424	1985410
1705986	312064	2018050
1705986	4211224	5917210
1705986	21021184	22727170
1705986	16794132	18500118
1705986	16778328	18484314
1705986	16815120	18521106
1705986	20972568	22678554
1705986	25736	1731722
1705986	312448	2018434
1705986	50704	1756690
1705986	4389	1710375
1705986	4461569	6167555
1705986	20976641	22682627
1705986	33558553	35264539
1705986	16789528	18495514
1705986	4215041	5921027
1705986	16781640	18487626
1705986	5400	1711386
1705986	4223232	5929218
1705986	8392984	10098970
1705986	16797828	18503814
1705986	20568	1726554
1705986	20776	1726762
1705986	8417281	10123267
1705986	4214916	5920902
1705986	4214808	5920794
1705986	8671233	10377219
1705986	8413328	10119314
1705986	16822400	18528386
1705986	20804	1726790
1705986	8667400	10373386
1705986	8671488	10377474
1705986	49225	1755211
1705986	2129945	3835931
1705986	2130185	3836171
1705986	2138369	3844355
1705986	21005313	22711299
1705986	17073168	18779154
1705986	319616	2025602
1705986	16834688	18540674
1705986	8429825	10135811
1705986	49240	1755226
1705986	16826440	18532426
1705986	50200	1756186
1705986	2392193	4098179
1705986	4489345	6195331
1705986	17072260	18778246
1705986	25460752	27166738
1705986	25460992	27166978
1705986	376960	2082946
1705986	4456461	6162447
1705986	2359429	4065415
1705986	21234704	22940690
1705986	21234944	22940930
1705986	21266448	22972434
1705986	8683664	10389650
1705986	17089536	18795522
1705986	21266688	22972674
1705986	17047684	18753670
1705986	2101513	3807499
1705986	2396161	4102147
1705986	2367553	4073539
1705986	2097436	3803422
1705986	35668496	37374482
1705986	23068944	24774930
1705986	2097449	3803435
1705986	18875137	20581123
1705986	2109712	3815698
1705986	2134273	3840259
1705986	10494224	12200210
1705986	2114569	3820555
1705986	18882880	20588866
1705986	4195617	5901603
1705986	6291481	7997467
1705986	12845073	14551059
1705986	20971608	22677594
1705986	4202644	5908630
1705986	20979736	22685722
1705986	4202633	5908619
1705986	4202689	5908675
1705986	4202896	5908882
1705986	4195716	5901702
1705986	4460928	6166914
1705986	4202944	5908930
1705986	20980096	22686082
1705986	4457856	6163842
1705986	4247680	5953666
1705986	20972804	22678790
1705986	4194616	5900602
1705986	4202772	5908758
1705986	4202884	5908870
1705986	20979976	22685962
1705986	37757192	39463178
1705986	20980032	22686018
1705986	37757200	39463186
1705986	6291736	7997722
1705986	21241864	22947850
1705986	8389893	10095879
1705986	8397061	10103047
1705986	42205201	43911187
1705986	50340100	52046086
1705986	50340160	52046146
1705986	33579017	35285003
1705986	37765392	39471378
1705986	50356288	52062274
1705986	50597904	52303890
1705986	50336004	52041990
1705986	50344192	52050178
1312898	33554725	34867623
1312898	16793637	18106535
1312898	8413189	9726087
1312898	8405020	9717918
1312898	20556	1333454
1312898	151564	1464462
1312898	544780	1857678
1312898	16797732	18110630
1312898	53260	1366158
1312898	155684	1468582
1312898	16924684	18237582
1312898	16932868	18245766
1312898	188420	1501318
1312898	2113564	3426462
1312898	18890772	20203670
1312898	2113804	3426702
1312898	16793628	18106526
1312898	33570844	34883742
1312898	50348052	51660950
1312898	4341772	5654670
1312898	33701908	35014806
1312898	8388920	9701818
1312898	2121752	3434650
1312898	6307864	7620762
1312898	12582937	13895835
1312898	25182472	26495370
1312898	2105609	3418507
1312898	2638088	3950986
1312898	2097689	3410587
1312898	577544	1890442
1312898	147992	1460890
1312898	16928776	18241674
1312898	2244632	3557530
1312898	18890776	20203674
1312898	20996104	22309002
1312898	8405272	9718170
1312898	33579032	34891930
1312898	33701912	35014810
1312898	688392	2001290
1312898	704520	2017418
1312898	19021832	20334730
1312898	4202569	5515467
1312898	4325417	5638315
1312898	16909336	18222234
1312898	18898960	20211858
1312898	50343952	51656850
1312898	16811280	18124178
1312898	25214992	26527890
1312898	25182232	26495130
1312898	8945688	10258586
1312898	29392912	30705810
1312898	17301541	18614439
1312898	16785445	18098343
1312898	196897	1509795
1312898	2244641	3557539
1312898	20979745	22292643
1312898	8388665	9701563
1312898	53284	1366182
1312898	2121764	3434662
1312898	147760	1460658
1312898	8536112	9849010
1312898	131432	1444330
1312898	16778544	18091442
1312898	16785704	18098602
1312898	147752	1460650
1312898	8519984	9832882
1312898	148008	1460906
1312898	16797729	18110627
1312898	16924708	18237606
1312898	16924712	18237610
1312898	16925728	18238626
1312898	16928800	18241698
1312898	8405048	9717946
1312898	8405296	9718194
1312898	33693729	35006627
1312898	135224	1448122
1312898	33701936	35014834
1312898	20972609	22285507
1312898	33554521	34867419
1312898	2121796	3434694
1312898	524408	1837306
1312898	33579328	34892226
1312898	2105680	3418578
1312898	33575232	34888130
1312898	50241	1363139
1312898	20987976	22300874
1312898	4849744	6162642
1312898	19021888	20334786
1312898	16932928	18245826
1312898	18874456	20187354
1312898	8397080	9709978
1312898	18899200	20212098
1312898	19022080	20334978
1312898	19005697	20318595
1312898	16778757	18091655
1312898	17310209	18623107
1312898	164369	1477267
1312898	25199105	26512003
1312898	19005953	20318851
1312898	131864	1444762
1312898	16909840	18222738
1312898	21103120	22416018
1312898	25408	1338306
1312898	2097944	3410842
1312898	50332417	51645315
1312898	17944	1330842
1312898	149008	1461906
1312898	16795152	18108050
1312898	148048	1460946
1312898	4211224	5524122
1312898	4342288	5655186
1312898	21021184	22334082
1312898	16794132	18107030
1312898	16794136	18107034
1312898	33555745	34868643
1312898	33686545	34999443
1312898	16778328	18091226
1312898	562192	1875090
1312898	16815120	18128018
1312898	18883600	20196498
1312898	20972568	22285466
1312898	2229520	3542418
1312898	9520	1322418
1312898	50704	1363602
1312898	152592	1465490
1312898	2630912	3943810
1312898	19009537	20322435
1312898	34099201	35412099
1312898	2109457	3422355
1312898	4215041	5527939
1312898	16781640	18094538
1312898	200961	1513859
1312898	8392984	9705882
1312898	33566992	34879890
1312898	20776	1333674
1312898	8417281	9730179
1312898	53272	1366170
1312898	2248712	3561610
1312898	545056	1857954
1312898	2117656	3430554
1312898	2248720	3561618
1312898	2117904	3430802
1312898	4215056	5527954
1312898	8409360	9722258
1312898	16936960	18249858
1312898	6299665	7612563
1312898	33566977	34879875
1312898	34218000	35530898
1312898	19013648	20326546
1312898	2105873	3418771
1312898	2125840	3438738
1312898	25837568	27150466
1312898	2646017	3958915
1312898	19021825	20334723
1312898	49225	1362123
1312898	2138129	3451027
1312898	2130185	3443083
1312898	21005313	22318211
1312898	57424	1370322
1312898	16942096	18254994
1312898	8429825	9742723
1312898	8438032	9750930
1312898	2670848	3983746
1312898	8437784	9750682
1312898	16826440	18139338
1312898	16957504	18270402
1312898	16958464	18271362
1312898	4366337	5679235
1312898	19038464	20351362
1312898	33718544	35031442
1312898	188480	1501378
1312898	25346048	26658946
1312898	25198864	26511762
1312898	2228993	3541891
1312898	8536088	9848986
1312898	12714001	14026899
1312898	2236688	3549586
1312898	16961536	18274434
1312898	8536336	9849234
1312898	38273281	39586179
1312898	34127873	35440771
1312898	8937728	10250626
1312898	25821440	27134338
1312898	4882448	6195346
1312898	4719876	6032774
1312898	2101513	3414411
1312898	2277377	3590275
1312898	19005449	20318347
1312898	10617089	11929987
1312898	19005488	20318386
1312898	35668496	36981394
1312898	19529744	20842642
1312898	18875652	20188550
1312898	2113816	3426714
1312898	19005704	20318602
1312898	23068944	24381842
1312898	2097449	3410347
1312898	2244928	3557826
1312898	2114305	3427203
1312898	18875137	20188035
1312898	2109712	3422610
1312898	2134273	3447171
1312898	2105624	3418522
1312898	6299920	7612818
1312898	2629952	3942850
1312898	2261264	3574162
1312898	2253056	3565954
1312898	10494224	11807122
1312898	35799296	37112194
1312898	2114569	3427467
1312898	35799041	37111939
1312898	6438928	7751826
1312898	4195617	5508515
1312898	37756945	39069843
1312898	6422545	7735443
1312898	6291481	7604379
1312898	23068689	24381587
1312898	37880065	39192963
1312898	20971608	22284506
1312898	21495856	22808754
1312898	20979736	22292634
1312898	20972804	22285702
1312898	4194616	5507514
1312898	20979976	22292874
1312898	37757192	39070090
1312898	20980032	22292930
1312898	37757200	39070098
1312898	6291736	7604634
1312898	6422800	7735698
1312898	4210776	5523674
1312898	21120000	22432898
1312898	21123072	22435970
1312898	6316048	7628946
1312898	4326420	5639318
1312898	23199760	24512658
1312898	8389893	9702791
1312898	50331928	51644826
1312898	16826433	18139331
1312898	16794648	18107546
1312898	20988176	22301074
1312898	50340097	51652995
1312898	33579268	34892166
1312898	50340100	51652998
1312898	50340160	51653058
1312898	50341120	51654018
1312898	33686785	34999683
1312898	37765392	39078290
1312898	50356288	51669186
1312898	50336004	51648902
1312898	50344192	51657090
16812050	33554725	50366775
16812050	540741	17352791
16812050	33554821	50366871
16812050	1065477	17877527
16812050	3149829	19961879
16812050	3407877	20219927
16812050	6291844	23103894
16812050	9453700	26265750
16812050	4211844	21023894
16812050	155780	16967830
16812050	20556	16832606
16812050	544780	17356830
16812050	155684	16967734
16812050	548876	17360926
16812050	548932	17360982
16812050	417796	17229846
16812050	1065156	17877206
16812050	2113804	18925854
16812050	2121988	18934038
16812050	2244613	19056663
16812050	4341772	21153822
16812050	1441804	18253854
16812050	4849796	21661846
16812050	1053189	17865239
16812050	1441828	18253878
16812050	33947653	50759703
16812050	17161	16829211
16812050	2621705	19433755
16812050	2638088	19450138
16812050	271112	17083162
16812050	413704	17225754
16812050	1065160	17877210
16812050	655401	17467451
16812050	4326409	21138459
16812050	655656	17467706
16812050	1187912	17999962
16812050	1835020	18647070
16812050	1196044	18008094
16812050	1573004	18385054
16812050	4202569	21014619
16812050	4325417	21137467
16812050	786469	17598519
16812050	24673	16836723
16812050	196897	17008947
16812050	2244641	19056691
16812050	3407905	20219955
16812050	2121764	18933814
16812050	131432	16943482
16812050	301	16812351
16812050	8612	16820662
16812050	271648	17083698
16812050	397600	17209650
16812050	148008	16960058
16812050	286880	17098930
16812050	409640	17221690
16812050	410656	17222706
16812050	413728	17225778
16812050	933920	17745970
16812050	671904	17483954
16812050	540836	17352886
16812050	1589536	18401586
16812050	1589408	18401458
16812050	139301	16951351
16812050	140321	16952371
16812050	33693729	50505779
16812050	4333601	21145651
16812050	34210080	51022130
16812050	148516	16960566
16812050	155688	16967738
16812050	417824	17229874
16812050	679968	17492018
16812050	409760	17221810
16812050	4349984	21162034
16812050	1311520	18123570
16812050	524485	17336535
16812050	2637889	19449939
16812050	4457537	21269587
16812050	2121796	18933846
16812050	786784	17598834
16812050	33575232	50387282
16812050	540868	17352918
16812050	4472904	21284954
16812050	4473920	21285970
16812050	4481088	21293138
16812050	655457	17467507
16812050	655712	17467762
16812050	33964096	50776146
16812050	1704032	18516082
16812050	1065792	17877842
16812050	1180225	17992275
16812050	1320000	18132050
16812050	905	16812955
16812050	33554849	50366899
16812050	263041	17075091
16812050	8609	16820659
16812050	2113669	18925719
16812050	458888	17270938
16812050	1057160	17869210
16812050	286912	17098962
16812050	4472992	21285042
16812050	4473984	21286034
16812050	536836	17348886
16812050	2892032	19704082
16812050	524933	17336983
16812050	263685	17075735
16812050	526081	17338131
16812050	272128	17084178
16812050	672512	17484562
16812050	280068	17092118
16812050	1069572	17881622
16812050	287360	17099410
16812050	279424	17091474
16812050	1065664	17877714
16812050	1327680	18139730
16812050	1458688	18270738
16812050	1851904	18663954
16812050	1327624	18139674
16812050	1573664	18385714
16812050	1835552	18647602
16812050	1573636	18385686
16812050	3146497	19958547
16812050	33555745	50367795
16812050	18049	16830099
16812050	25736	16837786
16812050	34604416	51416466
16812050	2622593	19434643
16812050	1582208	18394258
16812050	34620417	51432467
16812050	656417	17468467
16812050	3278080	20090130
16812050	1574020	18386070
16812050	2630912	19442962
16812050	1126401	17938451
16812050	5247233	22059283
16812050	200961	17013011
16812050	2494720	19306770
16812050	1134848	17946898
16812050	2248712	19060762
16812050	675968	17488018
16812050	1208320	18020370
16812050	4214916	21026966
16812050	4739200	21551250
16812050	1069248	17881298
16812050	1054464	17866514
16812050	35139584	51951634
16812050	2383873	19195923
16812050	3174400	19986450
16812050	3432448	20244498
16812050	34611336	51423386
16812050	20673	16832723
16812050	34619584	51431634
16812050	1077504	17889554
16812050	1589440	18401490
16812050	2646017	19458067
16812050	4735168	21547218
16812050	327945	17139995
16812050	1115141	17927191
16812050	1376265	18188315
16812050	1376321	18188371
16812050	1646593	18458643
16812050	1246209	18058259
16812050	1769473	18581523
16812050	1376385	18188435
16812050	5309441	22121491
16812050	1114373	17926423
16812050	1115396	17927446
16812050	1376520	18188570
16812050	1123584	17935634
16812050	1384704	18196754
16812050	1646848	18458898
16812050	1246464	18058514
16812050	1769728	18581778
16812050	1655040	18467090
16812050	1130505	17942555
16812050	1392648	18204698
16812050	1138944	17950994
16812050	1654785	18466835
16812050	1654912	18466962
16812050	1507456	18319506
16812050	2228993	19041043
16812050	1196224	18008274
16812050	4866176	21678226
16812050	34754560	51566610
16812050	1835044	18647094
16812050	9715968	26528018
16812050	9175424	25987474
16812050	787744	17599794
16812050	1900545	18712595
16812050	5570561	22382611
16812050	34930944	51742994
16812050	4063232	20875282
16812050	34873345	51685395
16812050	5513280	22325330
16812050	4718980	21531030
16812050	4849793	21661843
16812050	9044097	25856147
16812050	3801216	20613266
16812050	1573505	18385555
16812050	2637953	19450003
16812050	8929540	25741590
16812050	3817472	20629522
16812050	4719876	21531926
16812050	4728064	21540114
16812050	4850944	21662994
16812050	9445664	26257714
16812050	5251392	22063442
16812050	3162117	19974167
16812050	3407937	20219987
16812050	2379777	19191827
16812050	2367553	19179603
16812050	10617089	27429139
16812050	2621701	19433751
16812050	3408132	20220182
16812050	2097449	18909499
16812050	2114305	18926355
16812050	2629952	19442002
16812050	3158272	19970322
16812050	35799296	52611346
16812050	2637829	19449879
16812050	2114569	18926619
16812050	3166216	19978266
16812050	3170312	19982362
16812050	2642176	19454226
16812050	3162244	19974294
16812050	3948544	20760594
16812050	7487488	24299538
16812050	6701056	23513106
16812050	3166212	19978262
16812050	3408064	20220114
16812050	4456737	21268787
16812050	4195713	21007763
16812050	4195617	21007667
16812050	5243073	22055123
16812050	4195716	21007766
16812050	4456840	21268890
16812050	4719008	21531058
16812050	4465024	21277074
16812050	4718984	21531034
16812050	4202884	21014934
16812050	37757192	54569242
16812050	5259396	22071446
16812050	5259456	22071506
16812050	4326660	21138710
16812050	4333888	21145938
16812050	5382208	22194258
16812050	33947681	50759731
16812050	34607240	51419290
16812050	33825028	50637078
16812050	33825088	50637138
16812050	33571969	50384019
16812050	34873600	51685650
409603	29392912	29802515
409603	9470240	9879843
409603	8914984	9324587
409603	34605344	35014947
409603	17863168	18272771
409603	34604416	35014019
409603	35130368	35539971
409603	25169152	25578755
409603	34611336	35020939
409603	5800192	6209795
409603	37757192	38166795
409603	34607240	35016843
18439	26345480	26363919
